timestamp,speed_kmh,rpm,co2_ppm,co_ppm,smoke_ppm,safety_rating
2026-09-19 14:36:06.490358,4.2,855.0,652.8,87.2,507.8,Danger
2026-09-19 14:36:09.490358,6.3,1008.0,679.3,88.6,548.5,Danger
2026-09-19 14:36:12.490358,9.5,1271.0,648.5,89.9,502.5,Danger
2026-09-19 14:36:15.490358,4.3,1034.0,607.6,96.6,520.0,Danger
2026-09-19 14:36:18.490358,2.6,927.0,597.9,78.4,422.1,Danger
2026-09-19 14:36:21.490358,7.6,1060.0,682.3,64.8,386.1,Danger
2026-09-19 14:36:24.490358,7.3,990.0,700.0,51.3,296.3,Danger
2026-09-19 14:36:27.490358,3.3,966.0,610.2,37.6,203.7,Warning
2026-09-19 14:36:30.490358,3.3,700.0,662.4,18.7,69.7,Safe
2026-09-19 14:36:33.490358,6.6,920.0,657.7,18.7,54.6,Safe
2026-09-19 14:36:36.490358,0.0,836.0,595.0,21.6,67.7,Warning
2026-09-19 14:36:39.490358,0.0,700.0,591.5,9.9,49.9,Safe
2026-09-19 14:36:42.490358,1.5,895.0,641.7,20.3,82.4,Warning
2026-09-19 14:36:45.490358,4.0,868.0,644.6,24.6,112.3,Warning
2026-09-19 14:36:48.490358,6.6,1227.0,743.5,28.5,145.4,Warning
2026-09-19 14:36:51.490358,12.4,1346.0,665.1,25.7,98.3,Warning
2026-09-19 14:36:54.490358,9.4,964.0,695.6,20.2,105.5,Warning
2026-09-19 14:36:57.490358,4.4,886.0,613.7,14.9,72.4,Safe
2026-09-19 14:37:00.490358,5.2,918.0,606.7,28.0,141.3,Warning
2026-09-19 14:37:03.490358,0.4,743.0,602.9,26.6,165.3,Warning
2026-09-19 14:37:06.490358,5.5,967.0,649.7,44.1,248.2,Warning
2026-09-19 14:37:09.490358,4.4,796.0,751.9,43.2,257.7,Warning
2026-09-19 14:37:12.490358,7.7,823.0,654.3,48.0,335.1,Warning
2026-09-19 14:37:15.490358,2.3,950.0,572.8,57.3,383.9,Danger
2026-09-19 14:37:18.490358,9.3,1127.0,685.4,78.2,501.4,Danger
2026-09-19 14:37:21.490358,14.7,1048.0,634.9,70.8,478.1,Danger
2026-09-19 14:37:24.490358,6.9,1107.0,651.6,81.3,521.0,Danger
2026-09-19 14:37:27.490358,9.9,952.0,679.7,79.8,501.1,Danger
2026-09-19 14:37:30.490358,11.8,1133.0,726.0,77.0,522.3,Danger
2026-09-19 14:37:33.490358,6.8,1093.0,693.4,67.8,491.3,Danger
2026-09-19 14:37:36.490358,10.4,1056.0,663.5,74.3,488.4,Danger
2026-09-19 14:37:39.490358,9.9,1117.0,673.5,68.2,478.2,Danger
2026-09-19 14:37:42.490358,10.9,996.0,656.9,77.9,491.4,Danger
2026-09-19 14:37:45.490358,7.2,950.0,612.4,69.4,463.6,Danger
2026-09-19 14:37:48.490358,11.8,1064.0,706.9,79.0,516.3,Danger
2026-09-19 14:37:51.490358,14.8,1059.0,667.7,83.5,546.5,Danger
2026-09-19 14:37:54.490358,20.3,1281.0,745.7,76.1,521.7,Danger
2026-09-19 14:37:57.490358,18.5,1031.0,708.5,82.4,517.6,Danger
2026-09-19 14:38:00.490358,25.3,1358.0,824.0,74.4,509.3,Danger
2026-09-19 14:38:03.490358,11.4,1043.0,763.4,59.3,397.5,Danger
2026-09-19 14:38:06.490358,20.4,1272.0,711.2,54.0,399.9,Danger
2026-09-19 14:38:09.490358,17.8,1208.0,668.0,55.5,321.6,Danger
2026-09-19 14:38:12.490358,28.6,1507.0,824.1,41.7,243.3,Warning
2026-09-19 14:38:15.490358,14.5,1235.0,716.7,45.0,246.1,Warning
2026-09-19 14:38:18.490358,15.2,1312.0,730.6,30.5,138.2,Warning
2026-09-19 14:38:21.490358,17.3,1136.0,720.8,23.0,92.4,Warning
2026-09-19 14:38:24.490358,10.6,885.0,677.0,15.3,80.0,Safe
2026-09-19 14:38:27.490358,19.6,1133.0,771.1,31.2,134.3,Warning
2026-09-19 14:38:30.490358,19.3,1210.0,796.4,24.6,90.3,Warning
2026-09-19 14:38:33.490358,24.9,1369.0,720.7,24.7,124.8,Warning
2026-09-19 14:38:36.490358,26.8,1355.0,799.7,28.6,148.3,Warning
2026-09-19 14:38:39.490358,35.5,1493.0,892.4,27.0,91.0,Warning
2026-09-19 14:38:42.490358,31.9,1528.0,818.2,33.7,143.1,Warning
2026-09-19 14:38:45.490358,25.3,1459.0,871.3,27.9,120.6,Warning
2026-09-19 14:38:48.490358,24.7,1507.0,772.1,25.7,157.5,Warning
2026-09-19 14:38:51.490358,32.7,1534.0,859.9,19.1,84.2,Safe
2026-09-19 14:38:54.490358,24.7,1355.0,819.8,26.8,150.4,Warning
2026-09-19 14:38:57.490358,41.5,1699.0,908.5,40.3,175.3,Warning
2026-09-19 14:39:00.490358,39.3,1779.0,840.8,37.6,179.1,Warning
2026-09-19 14:39:03.490358,32.2,1477.0,840.3,51.1,290.4,Danger
2026-09-19 14:39:06.490358,27.0,1562.0,857.6,65.5,336.4,Danger
2026-09-19 14:39:09.490358,43.5,1619.0,934.3,83.7,449.4,Danger
2026-09-19 14:39:12.490358,37.2,1677.0,864.0,95.3,505.0,Danger
2026-09-19 14:39:15.490358,45.1,1972.0,997.7,100.8,546.0,Danger
2026-09-19 14:39:18.490358,32.0,1628.0,843.0,99.6,525.8,Danger
2026-09-19 14:39:21.490358,38.1,2157.0,884.4,107.5,576.6,Danger
2026-09-19 14:39:24.490358,42.2,1908.0,943.8,101.3,526.5,Danger
2026-09-19 14:39:27.490358,43.5,1738.0,979.1,87.9,490.2,Danger
2026-09-19 14:39:30.490358,42.1,1839.0,1032.4,99.7,547.9,Danger
2026-09-19 14:39:33.490358,48.6,1748.0,1021.8,71.8,384.1,Danger
2026-09-19 14:39:36.490358,41.2,1818.0,976.2,55.1,319.5,Danger
2026-09-19 14:39:39.490358,46.9,1848.0,955.1,47.9,242.4,Warning
2026-09-19 14:39:42.490358,49.3,2170.0,953.4,29.4,134.7,Warning
2026-09-19 14:39:45.490358,52.3,2026.0,1021.2,28.7,151.3,Warning
2026-09-19 14:39:48.490358,54.4,2142.0,1039.3,32.0,165.3,Warning
2026-09-19 14:39:51.490358,46.2,1860.0,926.7,22.6,175.9,Warning
2026-09-19 14:39:54.490358,45.2,2191.0,954.7,41.2,193.3,Warning
2026-09-19 14:39:57.490358,60.3,2259.0,1098.3,38.9,188.5,Warning
2026-09-19 14:40:00.490358,56.6,2489.0,1066.9,41.6,193.0,Warning
2026-09-19 14:40:03.490358,52.1,2226.0,1037.3,31.6,170.1,Warning
2026-09-19 14:40:06.490358,64.6,2488.0,1128.6,34.8,150.3,Warning
2026-09-19 14:40:09.490358,58.4,2315.0,1046.9,28.1,119.7,Warning
2026-09-19 14:40:12.490358,64.7,2475.0,1096.6,23.3,120.4,Warning
2026-09-19 14:40:15.490358,60.0,2011.0,1032.1,31.6,174.1,Warning
2026-09-19 14:40:18.490358,70.9,2530.0,1238.4,38.2,221.0,Warning
2026-09-19 14:40:21.490358,70.2,2682.0,1162.4,39.7,209.9,Warning
2026-09-19 14:40:24.490358,61.1,2319.0,1079.5,24.5,149.9,Warning
2026-09-19 14:40:27.490358,68.0,2289.0,1106.9,30.3,158.5,Warning
2026-09-19 14:40:30.490358,67.2,2472.0,1254.9,38.3,157.3,Warning
2026-09-19 14:40:33.490358,71.6,2845.0,1129.8,40.0,204.7,Warning
2026-09-19 14:40:36.490358,60.7,2504.0,1068.4,31.2,138.2,Warning
2026-09-19 14:40:39.490358,69.7,2533.0,1174.1,44.1,204.3,Warning
2026-09-19 14:40:42.490358,72.3,2749.0,1202.1,38.4,185.6,Warning
2026-09-19 14:40:45.490358,58.9,2217.0,1109.2,38.7,181.4,Warning
2026-09-19 14:40:48.490358,62.4,2104.0,1171.5,25.2,117.4,Warning
2026-09-19 14:40:51.490358,58.8,2130.0,1090.3,28.2,162.9,Warning
2026-09-19 14:40:54.490358,68.2,2740.0,1103.4,52.3,249.4,Danger
2026-09-19 14:40:57.490358,73.7,2602.0,1179.4,42.9,190.8,Warning
2026-09-19 14:41:00.490358,78.2,2718.0,1237.8,35.5,115.3,Warning
2026-09-19 14:41:03.490358,71.6,2544.0,1255.2,26.5,126.5,Warning
2026-09-19 14:41:06.490358,79.8,3081.0,1182.6,35.9,186.2,Warning
2026-09-19 14:41:09.490358,65.2,2674.0,1169.9,49.0,240.7,Warning
2026-09-19 14:41:12.490358,64.0,2733.0,1119.4,42.3,194.4,Warning
2026-09-19 14:41:15.490358,72.7,2592.0,1214.7,37.0,237.3,Warning
2026-09-19 14:41:18.490358,75.2,2725.0,1197.6,21.8,136.8,Warning
2026-09-19 14:41:21.490358,73.4,2409.0,1153.9,42.0,200.4,Warning
2026-09-19 14:41:24.490358,63.6,2611.0,1138.5,25.0,122.5,Warning
2026-09-19 14:41:27.490358,73.7,2468.0,1215.9,31.2,152.8,Warning
2026-09-19 14:41:30.490358,67.9,2529.0,1181.7,34.4,140.3,Warning
2026-09-19 14:41:33.490358,77.9,2583.0,1222.8,37.1,190.4,Warning
2026-09-19 14:41:36.490358,76.6,2626.0,1188.5,32.0,190.1,Warning
2026-09-19 14:41:39.490358,70.1,2428.0,1098.8,36.9,151.7,Warning
2026-09-19 14:41:42.490358,72.4,2518.0,1211.7,22.8,131.0,Warning
2026-09-19 14:41:45.490358,69.7,2461.0,1174.4,25.0,142.4,Warning
2026-09-19 14:41:48.490358,74.7,2585.0,1158.9,44.1,172.4,Warning
2026-09-19 14:41:51.490358,79.8,2919.0,1216.5,34.2,181.4,Warning
2026-09-19 14:41:54.490358,70.0,2384.0,1141.3,27.5,123.3,Warning
2026-09-19 14:41:57.490358,77.4,2767.0,1159.6,31.7,129.8,Warning
2026-09-19 14:42:00.490358,72.1,2785.0,1143.9,40.7,165.5,Warning
2026-09-19 14:42:03.490358,70.6,2488.0,1119.5,26.6,139.3,Warning
2026-09-19 14:42:06.490358,73.8,2538.0,1174.3,32.3,130.4,Warning
2026-09-19 14:42:09.490358,69.0,2490.0,1122.3,22.6,114.7,Warning
2026-09-19 14:42:12.490358,71.1,2755.0,1104.0,31.4,147.6,Warning
2026-09-19 14:42:15.490358,67.6,2520.0,1221.9,40.6,189.0,Warning
2026-09-19 14:42:18.490358,83.1,2798.0,1315.0,39.7,175.2,Warning
2026-09-19 14:42:21.490358,73.1,2700.0,1153.7,48.1,237.1,Warning
2026-09-19 14:42:24.490358,69.0,2361.0,1163.2,22.0,128.3,Warning
2026-09-19 14:42:27.490358,73.2,2732.0,1202.2,31.9,171.5,Warning
2026-09-19 14:42:30.490358,71.1,2639.0,1216.5,33.5,128.4,Warning
2026-09-19 14:42:33.490358,70.1,2506.0,1127.9,30.9,139.2,Warning
2026-09-19 14:42:36.490358,73.7,2518.0,1233.6,27.8,145.3,Warning
2026-09-19 14:42:39.490358,73.9,2515.0,1169.4,33.9,178.4,Warning
2026-09-19 14:42:42.490358,66.9,2553.0,1081.8,37.2,184.2,Warning
2026-09-19 14:42:45.490358,66.1,2636.0,1157.5,26.0,120.5,Warning
2026-09-19 14:42:48.490358,66.9,2378.0,1187.2,41.2,182.9,Warning
2026-09-19 14:42:51.490358,56.1,2272.0,1152.7,28.5,150.8,Warning
2026-09-19 14:42:54.490358,59.4,1972.0,1027.1,47.2,240.8,Warning
2026-09-19 14:42:57.490358,73.1,2540.0,1212.7,46.0,236.1,Warning
2026-09-19 14:43:00.490358,73.7,2639.0,1173.5,38.0,211.2,Warning
2026-09-19 14:43:03.490358,63.5,2251.0,1139.4,31.1,157.1,Warning
2026-09-19 14:43:06.490358,66.8,2331.0,1075.9,24.8,112.4,Warning
2026-09-19 14:43:09.490358,64.7,2317.0,1067.1,29.0,178.0,Warning
2026-09-19 14:43:12.490358,77.7,2786.0,1190.6,28.7,154.4,Warning
2026-09-19 14:43:15.490358,67.0,2448.0,1139.6,48.6,235.6,Warning
2026-09-19 14:43:18.490358,59.9,1963.0,1053.8,40.5,217.4,Warning
2026-09-19 14:43:21.490358,54.9,1854.0,1065.5,31.2,143.6,Warning
2026-09-19 14:43:24.490358,50.7,1977.0,1046.8,26.1,132.7,Warning
2026-09-19 14:43:27.490358,58.8,2339.0,1094.7,31.9,154.8,Warning
2026-09-19 14:43:30.490358,53.1,1715.0,1089.4,36.8,173.0,Warning
2026-09-19 14:43:33.490358,48.8,1945.0,1006.9,25.4,111.0,Warning
2026-09-19 14:43:36.490358,51.7,2013.0,964.7,20.0,88.1,Warning
2026-09-19 14:43:39.490358,48.5,2221.0,1042.5,38.9,160.5,Warning
2026-09-19 14:43:42.490358,61.3,2275.0,1066.4,34.2,180.8,Warning
2026-09-19 14:43:45.490358,56.3,2264.0,1086.5,38.3,212.2,Warning
2026-09-19 14:43:48.490358,50.8,2091.0,1069.2,24.3,103.8,Warning
2026-09-19 14:43:51.490358,57.2,1910.0,1075.6,21.0,91.9,Warning
2026-09-19 14:43:54.490358,49.1,2143.0,932.9,47.4,172.6,Warning
2026-09-19 14:43:57.490358,43.3,1916.0,909.9,27.5,120.0,Warning
2026-09-19 14:44:00.490358,54.2,2231.0,1086.3,32.0,143.8,Warning
2026-09-19 14:44:03.490358,48.2,2593.0,978.6,52.6,260.0,Danger
2026-09-19 14:44:06.490358,39.2,1467.0,916.8,28.6,132.5,Warning
2026-09-19 14:44:09.490358,42.3,2117.0,969.1,19.8,119.6,Safe
2026-09-19 14:44:12.490358,37.8,1702.0,930.4,32.2,143.3,Warning
2026-09-19 14:44:15.490358,34.2,1698.0,884.6,31.4,130.2,Warning
2026-09-19 14:44:18.490358,44.6,1909.0,948.7,44.3,224.4,Warning
2026-09-19 14:44:21.490358,48.4,1948.0,975.1,38.0,204.6,Warning
2026-09-19 14:44:24.490358,30.8,1485.0,880.8,28.3,114.8,Warning
2026-09-19 14:44:27.490358,39.5,1837.0,938.3,25.0,95.0,Warning
2026-09-19 14:44:30.490358,32.4,1381.0,848.6,24.9,118.1,Warning
2026-09-19 14:44:33.490358,32.1,1715.0,900.0,20.6,94.5,Warning
2026-09-19 14:44:36.490358,30.5,1500.0,838.7,27.8,118.8,Warning
2026-09-19 14:44:39.490358,28.0,1332.0,790.3,17.1,79.6,Safe
2026-09-19 14:44:42.490358,31.5,1521.0,821.9,17.9,94.4,Safe
2026-09-19 14:44:45.490358,26.1,1641.0,769.5,17.0,112.8,Safe
2026-09-19 14:44:48.490358,30.5,1483.0,833.4,20.6,82.5,Warning
2026-09-19 14:44:51.490358,27.9,1551.0,872.5,20.3,144.6,Warning
2026-09-19 14:44:54.490358,25.9,1338.0,775.2,24.5,110.9,Warning
2026-09-19 14:44:57.490358,21.6,1453.0,780.0,23.2,107.3,Warning
2026-09-19 14:45:00.490358,22.2,1458.0,751.4,30.1,121.5,Warning
2026-09-19 14:45:03.490358,27.9,1774.0,812.7,26.3,118.6,Warning
2026-09-19 14:45:06.490358,25.6,1415.0,744.7,49.5,241.5,Warning
2026-09-19 14:45:09.490358,17.3,1333.0,729.5,63.9,266.7,Danger
2026-09-19 14:45:12.490358,21.7,1358.0,766.2,83.4,350.3,Danger
2026-09-19 14:45:15.490358,24.1,1596.0,814.3,107.7,462.1,Danger
2026-09-19 14:45:18.490358,11.1,969.0,697.6,94.1,432.6,Danger
2026-09-19 14:45:21.490358,21.3,1443.0,722.2,103.5,410.4,Danger
2026-09-19 14:45:24.490358,14.4,1130.0,758.4,94.5,402.5,Danger
2026-09-19 14:45:27.490358,19.7,1283.0,766.1,96.2,378.5,Danger
2026-09-19 14:45:30.490358,12.2,1119.0,705.7,116.7,476.8,Danger
2026-09-19 14:45:33.490358,6.2,994.0,649.4,95.1,417.1,Danger
2026-09-19 14:45:36.490358,6.3,941.0,630.1,78.6,359.3,Danger
2026-09-19 14:45:39.490358,14.0,1182.0,720.6,60.4,243.9,Danger
2026-09-19 14:45:42.490358,14.3,1395.0,733.7,45.9,203.3,Warning
2026-09-19 14:45:45.490358,7.8,1143.0,592.7,15.5,52.6,Safe
2026-09-19 14:45:48.490358,14.9,1302.0,697.5,35.7,157.1,Warning
2026-09-19 14:45:51.490358,2.7,800.0,611.8,35.3,156.4,Warning
2026-09-19 14:45:54.490358,10.1,920.0,691.2,36.8,178.3,Warning
2026-09-19 14:45:57.490358,3.8,1039.0,678.3,51.4,256.2,Danger
2026-09-19 14:46:00.490358,6.1,1083.0,617.7,61.9,297.3,Danger
2026-09-19 14:46:03.490358,9.1,1247.0,652.5,61.1,330.6,Danger
2026-09-19 14:46:06.490358,4.0,810.0,611.7,80.4,352.4,Danger
2026-09-19 14:46:09.490358,6.0,914.0,615.6,90.7,429.3,Danger
2026-09-19 14:46:12.490358,12.5,866.0,686.0,87.4,462.1,Danger
2026-09-19 14:46:15.490358,4.2,846.0,664.3,88.1,425.2,Danger
2026-09-19 14:46:18.490358,10.9,1222.0,645.0,94.2,470.9,Danger
2026-09-19 14:46:21.490358,0.7,749.0,623.0,85.9,456.2,Danger
2026-09-19 14:46:24.490358,8.7,1115.0,601.9,102.6,526.5,Danger
2026-09-19 14:46:27.490358,13.1,1098.0,682.0,100.8,496.0,Danger
2026-09-19 14:46:30.490358,0.0,849.0,586.8,102.5,523.2,Danger
2026-09-19 14:46:33.490358,1.4,700.0,678.6,92.5,504.8,Danger
2026-09-19 14:46:36.490358,8.2,1017.0,654.3,93.6,442.2,Danger
2026-09-19 14:46:39.490358,4.1,700.0,545.1,85.5,433.9,Danger
2026-09-19 14:46:42.490358,6.9,945.0,575.4,90.1,426.7,Danger
2026-09-19 14:46:45.490358,2.0,700.0,617.3,89.1,432.1,Danger
2026-09-19 14:46:48.490358,5.4,1117.0,668.0,89.5,460.9,Danger
2026-09-19 14:46:51.490358,4.2,1023.0,648.9,86.5,425.9,Danger
2026-09-19 14:46:54.490358,10.9,1143.0,694.0,76.0,369.9,Danger
2026-09-19 14:46:57.490358,6.4,1189.0,697.9,66.3,328.6,Danger
2026-09-19 14:47:00.490358,7.0,832.0,634.1,56.5,287.8,Danger
2026-09-19 14:47:03.490358,3.4,1146.0,662.8,52.3,278.4,Danger
2026-09-19 14:47:06.490358,3.2,1019.0,560.2,34.8,172.9,Warning
2026-09-19 14:47:09.490358,3.7,857.0,593.2,42.2,165.8,Warning
2026-09-19 14:47:12.490358,8.1,1172.0,592.3,19.1,121.1,Safe
2026-09-19 14:47:15.490358,4.3,741.0,623.3,7.2,68.5,Safe
2026-09-19 14:47:18.490358,8.2,880.0,663.4,35.7,131.5,Warning
2026-09-19 14:47:21.490358,17.4,1145.0,744.1,21.8,90.6,Warning
2026-09-19 14:47:24.490358,11.8,1016.0,697.0,26.8,148.9,Warning
2026-09-19 14:47:27.490358,6.2,798.0,612.9,17.0,69.3,Safe
2026-09-19 14:47:30.490358,14.3,1342.0,707.1,20.9,40.5,Warning
2026-09-19 14:47:33.490358,6.8,931.0,594.3,33.9,172.3,Warning
2026-09-19 14:47:36.490358,0.0,853.0,654.5,22.5,91.5,Warning
2026-09-19 14:47:39.490358,4.8,835.0,626.5,8.2,63.4,Safe
2026-09-19 14:47:42.490358,1.1,700.0,589.2,19.4,66.0,Safe
2026-09-19 14:47:45.490358,9.3,1073.0,737.9,33.1,135.3,Warning
2026-09-19 14:47:48.490358,11.8,808.0,644.5,31.3,164.6,Warning
2026-09-19 14:47:51.490358,20.7,1308.0,720.8,19.2,107.6,Safe
2026-09-19 14:47:54.490358,14.7,961.0,673.5,23.9,128.6,Warning
2026-09-19 14:47:57.490358,12.7,1414.0,698.5,23.6,111.7,Warning
2026-09-19 14:48:00.490358,18.6,1403.0,766.3,31.4,129.6,Warning
2026-09-19 14:48:03.490358,4.2,921.0,663.2,16.3,64.4,Safe
2026-09-19 14:48:06.490358,17.2,1420.0,840.6,44.2,199.5,Warning
2026-09-19 14:48:09.490358,20.7,1191.0,675.7,21.9,127.8,Warning
2026-09-19 14:48:12.490358,10.3,1139.0,706.7,18.8,114.9,Safe
2026-09-19 14:48:15.490358,24.3,1437.0,771.9,29.9,175.4,Warning
2026-09-19 14:48:18.490358,21.1,1368.0,745.5,23.8,98.5,Warning
2026-09-19 14:48:21.490358,18.3,1447.0,721.2,24.6,105.9,Warning
2026-09-19 14:48:24.490358,24.4,1520.0,758.9,40.4,206.5,Warning
2026-09-19 14:48:27.490358,33.5,1682.0,935.7,26.8,99.3,Warning
2026-09-19 14:48:30.490358,24.0,1153.0,826.1,27.1,118.1,Warning
2026-09-19 14:48:33.490358,25.4,1290.0,803.7,17.4,124.7,Safe
2026-09-19 14:48:36.490358,22.8,1352.0,836.4,21.4,81.2,Warning
2026-09-19 14:48:39.490358,21.9,1360.0,714.3,26.7,121.7,Warning
2026-09-19 14:48:42.490358,31.3,1412.0,796.9,19.1,95.1,Safe
2026-09-19 14:48:45.490358,23.9,1758.0,703.8,43.6,245.9,Warning
2026-09-19 14:48:48.490358,29.5,1766.0,808.4,62.7,329.7,Danger
2026-09-19 14:48:51.490358,27.8,1586.0,829.2,77.4,443.1,Danger
2026-09-19 14:48:54.490358,33.7,1653.0,873.6,99.2,592.0,Danger
2026-09-19 14:48:57.490358,34.0,1619.0,878.2,98.4,564.9,Danger
2026-09-19 14:49:00.490358,38.6,1623.0,852.6,95.7,538.7,Danger
2026-09-19 14:49:03.490358,32.0,1611.0,887.9,102.4,569.0,Danger
2026-09-19 14:49:06.490358,34.3,1695.0,883.7,102.9,612.0,Danger
2026-09-19 14:49:09.490358,31.8,1409.0,883.8,119.2,696.0,Danger
2026-09-19 14:49:12.490358,35.6,1740.0,808.9,148.4,846.0,Danger
2026-09-19 14:49:15.490358,40.8,1796.0,938.8,136.9,792.4,Danger
2026-09-19 14:49:18.490358,43.8,1608.0,902.8,127.7,720.0,Danger
2026-09-19 14:49:21.490358,36.5,1583.0,876.0,123.3,678.3,Danger
2026-09-19 14:49:24.490358,46.5,1902.0,993.7,139.5,748.4,Danger
2026-09-19 14:49:27.490358,50.1,2335.0,1004.2,142.0,740.9,Danger
2026-09-19 14:49:30.490358,46.5,2045.0,937.6,161.9,846.5,Danger
2026-09-19 14:49:33.490358,54.9,1971.0,1039.1,158.6,853.9,Danger
2026-09-19 14:49:36.490358,42.7,1940.0,880.3,175.9,930.0,Danger
2026-09-19 14:49:39.490358,41.4,1603.0,977.3,161.2,791.9,Danger
2026-09-19 14:49:42.490358,39.8,1958.0,910.3,183.2,926.0,Danger
2026-09-19 14:49:45.490358,57.2,2160.0,1102.7,158.1,836.5,Danger
2026-09-19 14:49:48.490358,54.1,2138.0,1011.6,138.8,701.3,Danger
2026-09-19 14:49:51.490358,51.6,2288.0,991.7,99.5,518.6,Danger
2026-09-19 14:49:54.490358,54.3,1964.0,1003.7,72.5,374.6,Danger
2026-09-19 14:49:57.490358,48.3,1797.0,1021.2,53.8,269.4,Danger
2026-09-19 14:50:00.490358,67.1,2391.0,1108.7,36.9,148.9,Warning
2026-09-19 14:50:03.490358,56.5,2369.0,1078.1,39.0,173.2,Warning
2026-09-19 14:50:06.490358,57.4,2007.0,1044.0,26.7,150.6,Warning
2026-09-19 14:50:09.490358,61.4,1911.0,1012.5,23.2,83.5,Warning
2026-09-19 14:50:12.490358,61.2,2261.0,1066.5,22.7,133.2,Warning
2026-09-19 14:50:15.490358,60.8,2403.0,1039.2,31.7,158.0,Warning
2026-09-19 14:50:18.490358,56.6,2396.0,1054.3,30.5,158.2,Warning
2026-09-19 14:50:21.490358,63.8,2326.0,1062.9,48.8,223.3,Warning
2026-09-19 14:50:24.490358,71.7,2531.0,1210.8,32.9,135.8,Warning
2026-09-19 14:50:27.490358,69.9,2720.0,1155.3,27.9,136.8,Warning
2026-09-19 14:50:30.490358,71.9,2318.0,1168.3,37.9,189.4,Warning
2026-09-19 14:50:33.490358,62.2,2297.0,1123.8,43.9,210.9,Warning
2026-09-19 14:50:36.490358,60.6,2343.0,1123.1,28.7,129.5,Warning
2026-09-19 14:50:39.490358,65.6,2508.0,1124.2,34.4,171.7,Warning
2026-09-19 14:50:42.490358,67.2,2405.0,1107.1,36.1,164.5,Warning
2026-09-19 14:50:45.490358,73.1,2633.0,1114.1,33.7,168.5,Warning
2026-09-19 14:50:48.490358,59.9,1923.0,1051.4,25.0,137.3,Warning
2026-09-19 14:50:51.490358,76.6,2616.0,1188.1,41.5,173.5,Warning
2026-09-19 14:50:54.490358,68.8,2587.0,1154.4,40.5,174.6,Warning
2026-09-19 14:50:57.490358,68.0,2352.0,1130.1,27.7,121.2,Warning
2026-09-19 14:51:00.490358,65.6,2449.0,1152.4,32.9,133.7,Warning
2026-09-19 14:51:03.490358,62.9,2440.0,1078.8,37.3,196.1,Warning
2026-09-19 14:51:06.490358,75.8,2643.0,1204.0,42.6,215.0,Warning
2026-09-19 14:51:09.490358,72.5,2638.0,1227.3,40.4,195.4,Warning
2026-09-19 14:51:12.490358,66.1,2308.0,1142.4,31.7,135.0,Warning
2026-09-19 14:51:15.490358,66.5,2430.0,1129.2,31.6,171.2,Warning
2026-09-19 14:51:18.490358,71.6,2682.0,1148.8,49.5,268.8,Warning
2026-09-19 14:51:21.490358,82.0,2872.0,1230.3,28.1,132.7,Warning
2026-09-19 14:51:24.490358,72.6,2527.0,1146.8,50.2,228.8,Danger
2026-09-19 14:51:27.490358,66.6,2500.0,1111.5,24.6,131.8,Warning
2026-09-19 14:51:30.490358,73.2,2736.0,1215.4,41.5,203.0,Warning
2026-09-19 14:51:33.490358,73.2,2323.0,1176.8,45.8,194.4,Warning
2026-09-19 14:51:36.490358,61.2,2505.0,1035.9,24.4,110.5,Warning
2026-09-19 14:51:39.490358,74.6,2614.0,1267.3,44.9,228.1,Warning
2026-09-19 14:51:42.490358,73.8,2708.0,1203.0,30.5,169.5,Warning
2026-09-19 14:51:45.490358,78.5,2941.0,1171.4,43.3,216.3,Warning
2026-09-19 14:51:48.490358,84.2,2700.0,1256.3,35.8,135.8,Warning
2026-09-19 14:51:51.490358,80.6,2709.0,1249.4,41.7,223.2,Warning
2026-09-19 14:51:54.490358,73.6,2596.0,1256.9,43.8,216.6,Warning
2026-09-19 14:51:57.490358,69.3,2415.0,1110.2,47.0,210.1,Warning
2026-09-19 14:52:00.490358,87.6,3250.0,1339.8,36.3,192.4,Warning
2026-09-19 14:52:03.490358,74.9,2543.0,1254.9,42.5,200.0,Warning
2026-09-19 14:52:06.490358,74.4,2578.0,1170.5,23.2,139.6,Warning
2026-09-19 14:52:09.490358,74.0,2682.0,1181.2,24.5,126.6,Warning
2026-09-19 14:52:12.490358,74.9,2492.0,1157.7,18.1,121.8,Safe
2026-09-19 14:52:15.490358,72.9,2563.0,1175.0,33.8,155.6,Warning
2026-09-19 14:52:18.490358,70.4,2608.0,1161.9,36.1,145.1,Warning
2026-09-19 14:52:21.490358,70.2,2505.0,1188.0,28.4,148.3,Warning
2026-09-19 14:52:24.490358,72.4,2595.0,1222.6,22.7,138.6,Warning
2026-09-19 14:52:27.490358,69.4,2456.0,1125.3,29.1,147.9,Warning
2026-09-19 14:52:30.490358,68.1,2275.0,1066.1,25.3,139.8,Warning
2026-09-19 14:52:33.490358,71.7,2641.0,1172.9,25.0,141.3,Warning
2026-09-19 14:52:36.490358,69.4,2798.0,1166.9,38.9,170.0,Warning
2026-09-19 14:52:39.490358,77.6,2744.0,1231.1,49.0,226.1,Warning
2026-09-19 14:52:42.490358,56.3,2241.0,1037.3,24.3,131.7,Warning
2026-09-19 14:52:45.490358,74.4,2764.0,1200.2,56.7,275.0,Danger
2026-09-19 14:52:48.490358,74.5,2473.0,1257.0,55.0,241.8,Danger
2026-09-19 14:52:51.490358,57.3,2488.0,1073.6,44.5,183.3,Warning
2026-09-19 14:52:54.490358,65.3,2462.0,1107.1,44.0,201.3,Warning
